customer_id,name,email,phone,age,sex,join_date,leave_date,churn_flag,subscription_plan,city,zip_code,last_login_date
805,Linda Johnson,linda.johnson60@hotmail.com,+1-830-635-6613,29,Female,2024-12-25,,0,Premium,Pori,33150,2025-02-23
806,Michael Wilson,michael.wilson49@hotmail.com,+1-432-653-6658,63,Female,2024-06-20,,0,Enterprise,Pori,95530,2024-09-12
807,Linda Davis,linda.davis71@example.com,+1-671-883-2171,45,Female,2020-12-18,2022-06-19,1,Enterprise,Pori,44309,2021-04-22
808,Michael Williams,michael.williams80@example.com,+1-355-371-1442,22,Female,2015-05-26,,0,Free,Tampere,28267,2016-10-21
809,John Brown,john.brown20@yahoo.com,+1-881-855-6850,59,Female,2020-11-26,,0,Premium,Kuopio,00150,2024-05-08
810,Linda Smith,linda.smith74@example.com,+1-359-544-8115,75,Male,2022-07-09,,0,Free,Oulu,76284,2024-02-09
811,Alex Jones,alex.jones62@yahoo.com,+1-513-225-8056,36,Other,2017-10-21,,0,Free,Jyväskylä,93164,2020-02-11
812,Michael Garcia,michael.garcia76@yahoo.com,+1-471-276-7011,55,Other,2017-08-29,,0,Basic,Oulu,51331,2019-07-31
813,Jane Brown,jane.brown55@yahoo.com,+1-290-240-7104,36,Male,2015-01-29,2017-01-24,1,Basic,Lahti,45277,2023-02-15
814,John Miller,john.miller41@yahoo.com,+1-343-781-8006,53,Female,2015-10-31,,0,Free,Tampere,90144,2021-08-12
815,Sarah Rodriguez,sarah.rodriguez73@yahoo.com,+1-647-754-2606,67,Other,2017-11-15,,0,Free,Espoo,55893,2022-05-14
816,Laura Williams,laura.williams95@yahoo.com,+1-209-857-4913,79,Female,2023-06-07,,0,Enterprise,Oulu,49600,2023-06-26
817,Sarah Brown,sarah.brown7@hotmail.com,+1-676-926-7695,19,Other,2024-04-10,,0,Free,Oulu,90073,2024-07-31
818,Laura Williams,laura.williams7@yahoo.com,+1-300-575-7487,27,Male,2016-11-30,,0,Basic,Helsinki,89385,2024-10-15
819,Robert Johnson,robert.johnson98@example.com,+1-966-452-8263,54,Male,2020-01-04,2025-03-18,1,Basic,Kuopio,76895,2020-06-19
820,Linda Wilson,linda.wilson80@example.com,+1-684-767-4694,33,Female,2018-11-04,,0,Free,Tampere,54368,2023-05-13
821,Laura Smith,laura.smith45@example.com,+1-516-379-3401,62,Male,2017-11-11,2021-01-24,1,Enterprise,Lahti,82883,2020-02-23
822,Linda Davis,linda.davis73@yahoo.com,+1-701-496-2839,72,Other,2021-03-25,,0,Free,Oulu,03120,2022-02-22
823,Linda Miller,linda.miller34@example.com,+1-368-394-2081,59,Female,2015-09-17,,0,Premium,Pori,83977,2017-02-07
824,Jane Miller,jane.miller43@hotmail.com,+1-981-890-6286,58,Female,2023-03-26,,0,Premium,Tampere,75246,2024-09-08
825,John Smith,john.smith43@example.com,+1-768-972-4322,18,Male,2023-03-20,,0,Basic,Oulu,12365,2023-07-30
826,Michael Brown,michael.brown70@example.com,+1-867-998-8861,18,Other,2016-01-09,,0,Basic,Helsinki,17906,2025-02-06
827,Robert Garcia,robert.garcia4@hotmail.com,+1-897-856-2602,33,Male,2020-01-18,2020-05-31,1,Free,Kuopio,73637,2021-08-05
828,Emily Smith,emily.smith93@yahoo.com,+1-631-777-8218,21,Female,2020-11-28,,0,Enterprise,Lahti,08356,2024-07-13
829,Michael Miller,michael.miller48@gmail.com,+1-286-271-7752,43,Female,2025-02-22,,0,Enterprise,Kuopio,08315,2025-03-08
830,Robert Brown,robert.brown29@example.com,+1-862-290-4015,27,Other,2016-07-05,,0,Free,Lahti,76889,2016-09-15
831,Michael Davis,michael.davis34@gmail.com,+1-666-974-5757,54,Female,2018-12-31,,0,Basic,Kuopio,52457,2023-12-26
832,David Wilson,david.wilson19@example.com,+1-578-685-6449,28,Male,2015-12-27,2016-12-17,1,Enterprise,Espoo,08458,2020-07-26
833,Jane Davis,jane.davis22@yahoo.com,+1-854-935-6729,61,Female,2017-01-09,,0,Free,Kuopio,12636,2024-08-03
834,Linda Johnson,linda.johnson53@gmail.com,+1-633-384-1685,19,Female,2017-08-19,,0,Free,Vantaa,53235,2021-10-19
835,Jane Williams,jane.williams13@example.com,+1-749-280-3881,34,Other,2016-01-10,,0,Free,Pori,08835,2016-12-05
836,Robert Smith,robert.smith20@yahoo.com,+1-455-487-5502,60,Female,2016-04-04,,0,Enterprise,Lahti,69412,2016-07-08
837,Alex Davis,alex.davis27@yahoo.com,+1-334-918-6273,36,Male,2015-06-10,2024-07-03,1,Basic,Tampere,33175,2022-12-24
838,Alex Miller,alex.miller99@example.com,+1-288-898-4217,31,Male,2019-01-30,,0,Free,Pori,72372,2024-05-31
839,David Williams,david.williams17@hotmail.com,+1-944-806-8863,72,Other,2017-07-08,2021-08-01,1,Enterprise,Turku,72393,2019-10-05
840,Laura Davis,laura.davis4@example.com,+1-383-546-8094,40,Male,2022-06-02,,0,Basic,Espoo,63354,2022-11-24
841,Robert Davis,robert.davis79@example.com,+1-327-763-6229,19,Other,2021-11-07,,0,Premium,Oulu,44295,2024-11-15
842,Michael Smith,michael.smith78@yahoo.com,+1-415-889-7983,19,Female,2019-03-18,2023-04-08,1,Enterprise,Tampere,33917,2023-11-26
843,Laura Smith,laura.smith2@gmail.com,+1-788-776-4407,25,Other,2019-09-07,2021-07-02,1,Premium,Tampere,09695,2019-10-05
844,Alex Rodriguez,alex.rodriguez20@hotmail.com,+1-481-237-8147,60,Other,2020-01-08,,0,Basic,Jyväskylä,13792,2022-10-23
845,Jane Miller,jane.miller66@hotmail.com,+1-706-986-8684,58,Other,2024-01-24,,0,Free,Oulu,43299,2025-03-19
846,Robert Johnson,robert.johnson92@example.com,+1-769-828-1852,47,Female,2018-05-27,2023-01-06,1,Enterprise,Oulu,81487,2021-02-26
847,Alex Miller,alex.miller89@gmail.com,+1-668-715-3403,23,Other,2016-11-20,2017-05-21,1,Enterprise,Pori,85297,2020-09-03
848,Linda Garcia,linda.garcia94@example.com,+1-365-429-9869,75,Other,2024-11-12,,0,Basic,Espoo,60728,2025-02-09
849,Laura Garcia,laura.garcia75@hotmail.com,+1-232-949-5979,19,Male,2022-05-20,,0,Premium,Tampere,00929,2022-11-05
850,John Davis,john.davis7@hotmail.com,+1-478-324-9593,51,Male,2023-02-19,2023-07-16,1,Premium,Jyväskylä,47088,2024-05-06
851,John Williams,john.williams57@yahoo.com,+1-760-863-1221,31,Female,2018-07-09,,0,Free,Lahti,00653,2022-07-19
852,John Jones,john.jones48@gmail.com,+1-511-529-1502,47,Male,2020-12-06,2023-03-19,1,Basic,Lahti,80840,2023-06-23
853,Jane Wilson,jane.wilson91@gmail.com,+1-321-876-4191,42,Male,2018-04-23,,0,Enterprise,Kuopio,56316,2022-09-19
854,Jane Davis,jane.davis14@gmail.com,+1-951-436-8325,46,Female,2016-05-30,,0,Premium,Helsinki,38154,2024-08-06
855,Michael Smith,michael.smith89@example.com,+1-753-570-3378,64,Female,2022-09-25,,0,Premium,Espoo,23360,2024-01-29
856,Michael Garcia,michael.garcia69@gmail.com,+1-772-416-8337,31,Other,2019-03-11,,0,Enterprise,Tampere,60901,2019-09-18
857,Jane Garcia,jane.garcia3@yahoo.com,+1-687-988-9851,55,Male,2021-01-14,,0,Premium,Espoo,25482,2023-07-02
858,Sarah Davis,sarah.davis85@example.com,+1-399-222-6146,54,Male,2020-07-21,,0,Premium,Turku,81029,2023-06-28
859,Laura Johnson,laura.johnson38@gmail.com,+1-879-953-1285,62,Male,2016-03-29,,0,Premium,Kuopio,51182,2021-02-21
860,Robert Brown,robert.brown43@gmail.com,+1-211-699-6763,63,Other,2021-11-12,,0,Free,Turku,05291,2024-07-14
861,Jane Miller,jane.miller5@yahoo.com,+1-351-826-5715,53,Female,2023-04-25,2024-06-07,1,Enterprise,Turku,73774,2025-04-21
862,Emily Wilson,emily.wilson74@example.com,+1-817-992-8265,55,Female,2021-04-07,,0,Free,Pori,12478,2024-12-06
863,John Jones,john.jones15@example.com,+1-345-907-7493,50,Other,2017-07-20,,0,Free,Jyväskylä,61581,2024-03-10
864,Alex Williams,alex.williams63@gmail.com,+1-274-264-8154,58,Other,2017-12-29,,0,Enterprise,Lahti,71743,2022-10-19
865,Robert Rodriguez,robert.rodriguez60@example.com,+1-281-795-3071,63,Other,2022-08-03,,0,Premium,Tampere,87140,2024-08-30
866,Laura Wilson,laura.wilson64@gmail.com,+1-376-799-2729,38,Other,2025-03-22,,0,Basic,Kuopio,42406,2025-04-18
867,Jane Garcia,jane.garcia38@hotmail.com,+1-500-774-8180,21,Other,2021-11-06,,0,Premium,Vantaa,22949,2024-08-16
868,Robert Brown,robert.brown94@gmail.com,+1-840-846-7013,74,Female,2020-08-27,,0,Basic,Turku,31111,2022-01-22
869,Sarah Garcia,sarah.garcia69@example.com,+1-338-463-5405,52,Female,2018-03-24,,0,Enterprise,Helsinki,44455,2022-06-16
870,Linda Rodriguez,linda.rodriguez41@hotmail.com,+1-906-648-9184,63,Female,2018-10-08,2020-06-06,1,Enterprise,Lahti,98938,2023-08-09
871,Robert Garcia,robert.garcia80@hotmail.com,+1-902-734-8022,29,Male,2023-09-12,,0,Premium,Helsinki,87481,2024-08-17
872,Linda Davis,linda.davis20@gmail.com,+1-617-686-8351,18,Female,2017-08-11,2024-05-27,1,Basic,Tampere,22845,2020-03-09
873,Jane Williams,jane.williams22@yahoo.com,+1-929-822-1332,42,Female,2018-08-01,2018-10-06,1,Enterprise,Oulu,76636,2023-03-28
874,Robert Smith,robert.smith12@hotmail.com,+1-799-236-5007,35,Other,2017-05-08,2018-10-03,1,Free,Espoo,91485,2023-05-02
875,Linda Johnson,linda.johnson68@hotmail.com,+1-296-909-7858,41,Other,2020-03-16,2023-06-20,1,Free,Helsinki,16860,2022-04-10
876,Emily Wilson,emily.wilson16@example.com,+1-431-233-4793,72,Female,2017-01-17,,0,Premium,Turku,83395,2024-09-21
877,Michael Brown,michael.brown90@yahoo.com,+1-931-787-6427,59,Female,2022-10-27,,0,Premium,Vantaa,84508,2024-05-16
878,Robert Smith,robert.smith38@example.com,+1-786-513-9281,26,Male,2018-09-27,,0,Basic,Espoo,92116,2024-09-13
879,Sarah Davis,sarah.davis68@example.com,+1-422-597-3516,43,Female,2024-07-30,,0,Basic,Turku,28668,2024-09-25
880,Jane Rodriguez,jane.rodriguez87@gmail.com,+1-606-362-8481,43,Other,2020-06-25,2024-03-02,1,Enterprise,Jyväskylä,34789,2022-02-11
881,Jane Williams,jane.williams33@yahoo.com,+1-817-453-8534,27,Female,2017-03-03,,0,Enterprise,Jyväskylä,64924,2021-09-14
882,Laura Williams,laura.williams72@example.com,+1-514-307-3582,32,Other,2022-08-25,,0,Free,Espoo,03335,2025-01-20
883,Robert Smith,robert.smith54@example.com,+1-454-784-5703,67,Male,2015-01-21,,0,Basic,Vantaa,95963,2016-01-11
884,Jane Davis,jane.davis48@yahoo.com,+1-471-325-5612,78,Male,2023-04-18,,0,Enterprise,Kuopio,96622,2023-12-31
885,Jane Jones,jane.jones61@example.com,+1-717-452-2894,40,Female,2024-10-08,2024-10-31,1,Premium,Turku,96630,2024-12-18
886,Linda Wilson,linda.wilson76@yahoo.com,+1-535-510-5705,44,Female,2023-09-18,,0,Free,Espoo,51848,2024-01-17
887,Laura Davis,laura.davis80@gmail.com,+1-412-549-7757,24,Other,2022-05-09,,0,Premium,Espoo,95310,2024-01-16
888,Robert Davis,robert.davis16@example.com,+1-896-688-6115,55,Male,2015-08-05,,0,Enterprise,Espoo,85861,2022-09-10
889,Alex Davis,alex.davis19@yahoo.com,+1-543-838-3677,69,Other,2019-11-17,,0,Enterprise,Turku,51249,2023-07-16
890,Laura Smith,laura.smith78@yahoo.com,+1-600-939-1877,23,Other,2021-11-07,,0,Basic,Helsinki,10503,2022-11-05
891,Michael Smith,michael.smith16@hotmail.com,+1-504-376-7666,63,Male,2015-04-26,2016-01-09,1,Premium,Oulu,96667,2024-04-01
892,Emily Brown,emily.brown49@hotmail.com,+1-620-256-7824,24,Male,2016-10-31,,0,Premium,Lahti,42741,2018-03-12
893,Sarah Brown,sarah.brown76@gmail.com,+1-274-919-9587,70,Other,2016-06-15,,0,Premium,Helsinki,29513,2019-01-21
894,Emily Miller,emily.miller90@yahoo.com,+1-777-409-1833,36,Other,2020-04-03,,0,Premium,Jyväskylä,32721,2020-12-12
895,Linda Rodriguez,linda.rodriguez64@yahoo.com,+1-467-297-8892,50,Female,2020-12-17,,0,Basic,Tampere,70987,2022-01-22
896,Robert Williams,robert.williams4@example.com,+1-910-326-7474,38,Male,2023-08-15,,0,Premium,Oulu,21658,2023-12-14
897,Linda Miller,linda.miller10@gmail.com,+1-836-984-3376,77,Male,2015-04-02,2015-12-14,1,Basic,Pori,01154,2020-06-26
898,John Wilson,john.wilson89@gmail.com,+1-934-219-6930,35,Male,2024-08-13,,0,Enterprise,Pori,27011,2024-12-29
899,John Williams,john.williams8@gmail.com,+1-374-872-9574,22,Female,2023-09-26,2025-02-16,1,Free,Kuopio,24604,2023-11-05
900,Laura Smith,laura.smith64@yahoo.com,+1-457-690-5363,72,Other,2019-02-02,,0,Premium,Turku,94998,2020-08-06
901,David Garcia,david.garcia15@hotmail.com,+1-618-998-2341,40,Other,2024-02-15,2024-04-14,1,Free,Kuopio,44558,2025-03-30
902,Laura Johnson,laura.johnson3@gmail.com,+1-537-446-8385,27,Female,2016-09-01,2019-12-30,1,Enterprise,Oulu,88869,2017-12-12
903,Robert Wilson,robert.wilson45@gmail.com,+1-352-835-4312,20,Female,2019-02-04,,0,Enterprise,Espoo,51080,2024-07-14
904,David Williams,david.williams62@hotmail.com,+1-367-604-6697,73,Female,2019-02-01,,0,Free,Vantaa,78682,2023-12-04
905,David Rodriguez,david.rodriguez69@yahoo.com,+1-532-867-5786,41,Other,2024-01-16,,0,Free,Kuopio,79277,2024-03-14
906,Robert Rodriguez,robert.rodriguez24@yahoo.com,+1-602-294-7854,53,Male,2022-01-05,2024-01-31,1,Free,Pori,14399,2022-09-27
907,Alex Brown,alex.brown67@example.com,+1-824-682-7254,63,Female,2021-01-21,,0,Enterprise,Kuopio,41951,2023-02-22
908,Sarah Garcia,sarah.garcia57@yahoo.com,+1-312-913-2338,78,Male,2018-05-30,,0,Free,Kuopio,47595,2020-12-26
909,Linda Miller,linda.miller88@yahoo.com,+1-957-520-7300,63,Female,2018-07-03,,0,Free,Espoo,85650,2022-02-01
910,Michael Johnson,michael.johnson58@gmail.com,+1-420-811-4328,50,Other,2017-05-10,,0,Free,Turku,21579,2017-11-05
911,Robert Johnson,robert.johnson34@hotmail.com,+1-258-409-7981,28,Other,2016-02-29,2024-05-25,1,Premium,Tampere,48066,2024-09-08
912,John Wilson,john.wilson95@hotmail.com,+1-450-770-2497,61,Male,2024-12-13,,0,Premium,Kuopio,66408,2025-04-14
913,Michael Jones,michael.jones99@hotmail.com,+1-241-481-3786,78,Male,2016-04-01,,0,Free,Pori,50276,2022-06-25
914,Sarah Smith,sarah.smith99@example.com,+1-940-226-6389,77,Male,2021-10-11,,0,Enterprise,Lahti,12901,2023-07-11
915,Linda Williams,linda.williams59@example.com,+1-244-406-7475,73,Male,2016-02-09,2017-09-20,1,Premium,Espoo,59277,2024-01-17
916,David Brown,david.brown13@example.com,+1-968-539-7325,72,Female,2015-09-10,,0,Enterprise,Tampere,12639,2020-05-09
917,John Smith,john.smith90@gmail.com,+1-465-798-2153,60,Male,2019-07-12,,0,Free,Turku,07070,2024-08-24
918,Sarah Brown,sarah.brown20@yahoo.com,+1-230-528-7782,60,Other,2016-05-09,,0,Basic,Espoo,02369,2024-05-24
919,Laura Garcia,laura.garcia30@gmail.com,+1-224-638-1265,75,Female,2015-02-03,,0,Premium,Pori,58914,2024-02-01
920,Laura Davis,laura.davis71@hotmail.com,+1-719-552-5905,73,Male,2017-08-25,2022-05-17,1,Enterprise,Turku,96790,2021-05-15
921,Robert Williams,robert.williams33@example.com,+1-543-816-4391,49,Female,2019-07-09,,0,Enterprise,Tampere,00349,2020-05-20
922,John Garcia,john.garcia30@example.com,+1-341-449-3702,63,Male,2021-07-10,,0,Enterprise,Vantaa,66262,2024-12-04
923,David Williams,david.williams38@gmail.com,+1-981-492-4226,80,Other,2023-04-28,,0,Premium,Pori,50383,2024-07-28
924,Linda Rodriguez,linda.rodriguez30@hotmail.com,+1-946-454-2321,37,Male,2023-09-16,2023-09-23,1,Enterprise,Lahti,09323,2024-07-19
925,Linda Garcia,linda.garcia57@yahoo.com,+1-431-823-2537,42,Male,2023-02-24,,0,Basic,Oulu,78743,2023-11-23
926,Robert Johnson,robert.johnson1@hotmail.com,+1-280-271-6789,51,Female,2015-02-09,,0,Basic,Tampere,86022,2015-09-18
927,Robert Miller,robert.miller49@example.com,+1-861-753-8557,55,Other,2018-06-23,,0,Basic,Kuopio,56194,2023-08-10
928,John Brown,john.brown5@gmail.com,+1-226-553-7369,40,Female,2023-03-25,2023-10-29,1,Premium,Espoo,44096,2023-04-02
929,Emily Johnson,emily.johnson78@yahoo.com,+1-853-816-3053,49,Female,2024-12-19,,0,Enterprise,Tampere,26916,2025-04-20
930,David Davis,david.davis55@hotmail.com,+1-553-448-6589,19,Other,2019-03-16,2020-01-28,1,Enterprise,Vantaa,84151,2024-06-19
931,Michael Miller,michael.miller17@hotmail.com,+1-379-573-1256,68,Female,2016-06-16,,0,Free,Tampere,66296,2019-10-02
932,David Brown,david.brown81@yahoo.com,+1-236-900-6609,73,Male,2023-08-31,,0,Enterprise,Jyväskylä,47609,2025-04-27
933,Emily Garcia,emily.garcia56@hotmail.com,+1-309-538-8949,73,Male,2023-03-12,2024-08-23,1,Basic,Pori,27877,2023-04-27
934,Sarah Smith,sarah.smith45@yahoo.com,+1-373-557-7647,28,Female,2018-12-19,,0,Basic,Espoo,87997,2022-01-09
935,Michael Williams,michael.williams96@yahoo.com,+1-801-982-2900,74,Female,2024-12-06,,0,Premium,Tampere,93405,2025-02-27
936,Alex Davis,alex.davis65@hotmail.com,+1-585-416-7708,52,Other,2019-01-21,,0,Premium,Tampere,90774,2022-08-30
937,Emily Wilson,emily.wilson28@example.com,+1-454-477-4930,37,Female,2016-07-10,,0,Enterprise,Espoo,76736,2017-06-04
938,Alex Williams,alex.williams56@hotmail.com,+1-812-564-5176,50,Male,2023-04-30,,0,Premium,Vantaa,77970,2023-11-15
939,Jane Williams,jane.williams7@yahoo.com,+1-830-499-8109,32,Other,2024-12-19,,0,Free,Jyväskylä,33775,2024-12-19
940,Laura Davis,laura.davis94@example.com,+1-535-883-6336,69,Other,2018-10-31,,0,Enterprise,Oulu,53657,2022-10-20
941,Alex Davis,alex.davis37@gmail.com,+1-361-994-4829,61,Female,2017-11-13,,0,Premium,Pori,99104,2022-05-16
942,Michael Johnson,michael.johnson82@yahoo.com,+1-492-644-6195,26,Female,2019-11-14,,0,Enterprise,Lahti,55019,2021-05-05
943,Jane Johnson,jane.johnson86@gmail.com,+1-556-712-6508,73,Other,2015-02-21,,0,Premium,Jyväskylä,28086,2019-07-22
944,Jane Jones,jane.jones9@hotmail.com,+1-596-357-1988,78,Male,2024-08-11,,0,Premium,Turku,80066,2024-10-24
945,Sarah Johnson,sarah.johnson83@hotmail.com,+1-444-515-4612,50,Other,2016-01-21,,0,Premium,Jyväskylä,28041,2019-02-13
946,Jane Johnson,jane.johnson13@example.com,+1-924-698-1396,39,Other,2024-06-04,,0,Enterprise,Vantaa,82339,2025-03-04
947,Laura Johnson,laura.johnson79@hotmail.com,+1-566-698-7192,25,Other,2018-05-25,,0,Free,Tampere,91072,2021-12-14
948,Jane Williams,jane.williams46@gmail.com,+1-676-387-3137,36,Male,2020-01-22,,0,Enterprise,Pori,10903,2023-01-29
949,Laura Brown,laura.brown63@yahoo.com,+1-464-580-8448,22,Male,2018-04-22,2023-10-01,1,Free,Oulu,32439,2019-02-03
950,Sarah Jones,sarah.jones44@yahoo.com,+1-517-545-2524,27,Male,2015-08-25,,0,Basic,Vantaa,42744,2023-12-14
951,Michael Davis,michael.davis23@example.com,+1-997-611-7656,42,Female,2022-04-29,,0,Basic,Vantaa,70448,2023-11-09
952,Laura Jones,laura.jones77@example.com,+1-354-518-9335,30,Other,2019-02-22,,0,Enterprise,Oulu,35234,2020-12-27
953,Robert Smith,robert.smith56@example.com,+1-717-275-6664,37,Male,2023-07-21,,0,Enterprise,Turku,01814,2024-03-16
954,David Brown,david.brown25@yahoo.com,+1-489-886-5155,40,Female,2020-02-04,2022-06-28,1,Basic,Jyväskylä,39479,2020-12-20
955,Jane Wilson,jane.wilson69@yahoo.com,+1-443-928-7132,53,Other,2022-02-07,2024-07-17,1,Premium,Helsinki,96285,2024-02-19
956,John Williams,john.williams51@example.com,+1-801-680-3448,75,Other,2022-06-20,,0,Enterprise,Oulu,56293,2023-10-26
957,Michael Smith,michael.smith4@gmail.com,+1-256-559-9612,48,Female,2021-05-17,,0,Enterprise,Vantaa,74808,2023-10-14
958,Laura Johnson,laura.johnson33@gmail.com,+1-368-205-4078,44,Female,2015-02-16,,0,Premium,Vantaa,64462,2023-07-06
959,Emily Miller,emily.miller2@example.com,+1-434-821-6858,27,Other,2023-12-11,,0,Basic,Pori,34271,2024-01-03
960,Linda Smith,linda.smith84@gmail.com,+1-556-525-3708,27,Female,2023-08-07,,0,Premium,Jyväskylä,32379,2024-05-31
961,Alex Davis,alex.davis30@gmail.com,+1-618-773-8621,29,Female,2019-12-12,,0,Basic,Oulu,49861,2022-12-03
962,Alex Miller,alex.miller4@example.com,+1-235-658-3124,49,Other,2022-05-08,,0,Premium,Turku,40576,2022-09-03
963,David Davis,david.davis48@hotmail.com,+1-625-480-1166,52,Female,2023-07-11,,0,Enterprise,Tampere,59975,2024-12-26
964,Linda Wilson,linda.wilson61@yahoo.com,+1-211-549-7494,56,Female,2018-07-08,2024-07-19,1,Enterprise,Helsinki,02031,2023-12-23
965,Emily Smith,emily.smith97@example.com,+1-992-396-1568,38,Male,2021-04-19,,0,Free,Pori,76472,2021-10-20
966,Jane Garcia,jane.garcia50@gmail.com,+1-814-957-7569,64,Male,2022-03-22,,0,Basic,Lahti,16977,2022-11-17
967,Linda Davis,linda.davis5@gmail.com,+1-652-678-4406,80,Female,2021-03-20,,0,Premium,Kuopio,39260,2022-01-05
968,Sarah Smith,sarah.smith63@hotmail.com,+1-268-550-9691,25,Other,2015-09-26,2018-08-05,1,Basic,Turku,75794,2023-03-11
969,Jane Johnson,jane.johnson76@example.com,+1-898-399-4254,43,Male,2022-10-02,2024-10-09,1,Premium,Vantaa,07786,2024-10-04
970,Robert Wilson,robert.wilson46@gmail.com,+1-594-486-6248,76,Male,2023-01-07,,0,Enterprise,Turku,64575,2024-06-12
971,Robert Wilson,robert.wilson51@yahoo.com,+1-869-600-4400,38,Female,2019-01-03,2020-04-24,1,Basic,Lahti,35098,2021-02-06
972,Sarah Davis,sarah.davis94@hotmail.com,+1-402-417-9737,52,Male,2017-05-06,2023-12-10,1,Premium,Turku,71998,2019-10-22
973,David Williams,david.williams50@example.com,+1-402-267-6050,53,Other,2015-09-27,2024-08-24,1,Enterprise,Pori,69563,2016-02-09
974,Robert Rodriguez,robert.rodriguez43@hotmail.com,+1-322-904-6211,27,Other,2019-10-22,2025-02-12,1,Premium,Oulu,38382,2022-02-17
975,David Garcia,david.garcia24@hotmail.com,+1-556-996-7392,49,Male,2016-02-25,,0,Premium,Vantaa,84597,2020-02-14
976,Alex Brown,alex.brown78@example.com,+1-932-352-9887,80,Male,2016-03-25,,0,Premium,Pori,00961,2016-07-08
977,Linda Johnson,linda.johnson57@yahoo.com,+1-604-511-2795,21,Female,2019-02-20,,0,Premium,Kuopio,09622,2024-02-24
978,Michael Wilson,michael.wilson70@hotmail.com,+1-531-661-9241,64,Male,2019-01-02,,0,Basic,Kuopio,66666,2023-03-18
979,David Williams,david.williams44@yahoo.com,+1-545-528-2631,40,Male,2020-03-20,,0,Basic,Kuopio,40284,2021-02-12
980,John Jones,john.jones38@gmail.com,+1-547-732-2988,58,Male,2017-05-23,2022-03-05,1,Basic,Espoo,43994,2019-07-19
981,David Garcia,david.garcia18@example.com,+1-576-309-3557,78,Male,2024-03-06,,0,Free,Turku,35113,2024-03-14
982,Sarah Smith,sarah.smith66@hotmail.com,+1-604-416-4014,37,Other,2022-10-06,,0,Free,Oulu,35875,2022-12-14
983,Alex Rodriguez,alex.rodriguez95@example.com,+1-913-852-1793,34,Male,2016-12-24,,0,Enterprise,Tampere,52762,2019-12-19
984,Laura Johnson,laura.johnson46@example.com,+1-592-475-5595,80,Other,2015-11-29,,0,Free,Pori,41351,2019-01-18
985,Alex Jones,alex.jones43@yahoo.com,+1-732-781-9585,34,Other,2023-06-12,,0,Basic,Turku,51513,2024-12-01
986,Michael Wilson,michael.wilson1@hotmail.com,+1-796-501-5255,69,Other,2017-05-03,,0,Premium,Tampere,82312,2021-03-07
987,Laura Wilson,laura.wilson77@yahoo.com,+1-252-362-6348,31,Female,2022-03-04,,0,Free,Turku,79615,2023-05-10
988,Sarah Brown,sarah.brown30@yahoo.com,+1-968-961-9746,71,Male,2024-03-09,,0,Basic,Jyväskylä,72713,2024-03-18
989,Robert Smith,robert.smith48@hotmail.com,+1-607-791-8080,70,Female,2017-01-20,2021-05-31,1,Free,Kuopio,06677,2018-09-23
990,Linda Garcia,linda.garcia28@yahoo.com,+1-365-485-2649,49,Other,2015-07-15,,0,Free,Pori,81158,2016-09-19
991,John Miller,john.miller22@gmail.com,+1-560-764-8295,26,Other,2018-07-05,,0,Enterprise,Vantaa,30622,2024-04-17
992,Emily Brown,emily.brown99@hotmail.com,+1-647-750-7977,64,Female,2025-03-23,2025-04-23,1,Basic,Espoo,20061,2025-03-27
993,Michael Wilson,michael.wilson78@example.com,+1-570-696-3767,41,Male,2018-09-06,2019-10-11,1,Free,Jyväskylä,10642,2019-01-30
994,Jane Wilson,jane.wilson33@yahoo.com,+1-239-269-4722,31,Other,2016-06-07,,0,Basic,Pori,39119,2017-05-26
995,John Jones,john.jones26@gmail.com,+1-614-502-1642,55,Male,2024-03-03,2025-02-21,1,Free,Tampere,53876,2024-09-12
996,Jane Johnson,jane.johnson71@example.com,+1-629-909-9098,70,Female,2015-04-09,2023-04-13,1,Basic,Espoo,82897,2024-10-01
997,Jane Smith,jane.smith87@yahoo.com,+1-413-644-3293,63,Male,2021-05-24,2022-06-23,1,Free,Jyväskylä,16790,2024-03-31
998,Jane Smith,jane.smith90@yahoo.com,+1-881-896-6008,40,Male,2019-09-17,,0,Basic,Helsinki,51969,2023-11-03
999,Michael Jones,michael.jones68@yahoo.com,+1-594-856-6166,51,Other,2018-09-23,2020-04-01,1,Free,Tampere,80248,2018-12-07
1000,Michael Wilson,michael.wilson21@example.com,+1-550-339-2925,67,Female,2015-05-27,,0,Basic,Lahti,19733,2020-12-05
